L,a,b,hex_srgb
24.0,-36.0,-40.0,#004875
24.0,-34.0,36.0,#014400
24.0,-30.0,-42.0,#004778
24.0,-24.0,-46.0,#00467F
24.0,-18.0,-50.0,#004585
24.0,0.0,-44.0,#003D7C
24.0,6.0,-48.0,#003B82
24.0,8.0,-42.0,#003979
24.0,12.0,26.0,#533111
24.0,14.0,-24.0,#3A345D
24.0,16.0,-10.0,#4A3148
24.0,20.0,-26.0,#423060
24.0,20.0,-18.0,#4A2F54
24.0,22.0,-34.0,#3B2F6D
24.0,30.0,16.0,#652323
24.0,36.0,28.0,#6E1A10
24.0,42.0,-84.0,#002BBD
24.0,46.0,16.0,#770324
24.0,48.0,-86.0,#0026C1
24.0,50.0,28.0,#7D0012
24.0,52.0,12.0,#7C002A
24.0,54.0,-90.0,#0020C8
24.0,54.0,18.0,#7F0021
24.0,54.0,40.0,#820000
24.0,56.0,-60.0,#520496
24.0,56.0,-38.0,#6B0073
24.0,60.0,16.0,#850025
24.0,68.0,-98.0,#0003D5
24.0,68.0,-20.0,#840059
24.0,68.0,-12.0,#87004D
24.0,68.0,40.0,#900000
24.0,70.0,2.0,#8D0039
24.0,72.0,8.0,#910031
24.0,74.0,-78.0,#5500B4
24.0,74.0,-70.0,#6300A7
24.0,78.0,4.0,#960037
24.0,80.0,-104.0,#0000E0
24.0,80.0,-76.0,#6400B0
24.0,80.0,-10.0,#95004A
24.0,82.0,-82.0,#5D00BA
24.0,84.0,-16.0,#970053
24.0,88.0,-84.0,#6500BE
24.0,94.0,-44.0,#96007E
24.0,98.0,-102.0,#5200DC
24.0,104.0,-106.0,#5600E3
24.0,112.0,-86.0,#8900C2
25.0,-70.0,38.0,#004D00
25.0,-56.0,40.0,#004B00
25.0,-40.0,10.0,#00482B
25.0,-38.0,24.0,#004714
25.0,-32.0,42.0,#134600
25.0,-26.0,20.0,#15441B
25.0,-26.0,28.0,#1B440C
25.0,-24.0,42.0,#264300
25.0,-22.0,-8.0,#004447
25.0,-22.0,0.0,#00443B
25.0,-20.0,14.0,#204325
25.0,-16.0,-14.0,#004350
25.0,-16.0,-6.0,#0C4244
25.0,-16.0,42.0,#344100
25.0,-14.0,8.0,#28412F
25.0,-14.0,16.0,#2E4022
25.0,-12.0,30.0,#373F08
25.0,-8.0,10.0,#353E2C
25.0,-8.0,18.0,#393E20
25.0,-8.0,42.0,#3F3E00
25.0,-6.0,24.0,#3E3D15
25.0,-4.0,-16.0,#213E53
25.0,-4.0,-8.0,#2D3E47
25.0,-4.0,30.0,#423C09
25.0,-2.0,4.0,#3B3C35
25.0,2.0,-30.0,#0C3D69
25.0,2.0,0.0,#3E3A3B
25.0,6.0,18.0,#4C3720
25.0,8.0,-36.0,#103B72
25.0,8.0,42.0,#533600
25.0,22.0,-10.0,#552F4B
25.0,24.0,26.0,#632B15
25.0,26.0,-54.0,#12328F
25.0,32.0,-58.0,#1C2F95
25.0,38.0,-10.0,#691E4B
25.0,40.0,-50.0,#472489
25.0,40.0,-26.0,#621E63
25.0,40.0,42.0,#761600
25.0,42.0,-44.0,#54207F
25.0,42.0,-20.0,#68195A
25.0,48.0,42.0,#7F0000
25.0,50.0,-68.0,#371DA6
25.0,50.0,-20.0,#72045A
25.0,52.0,-14.0,#770052
25.0,56.0,-74.0,#3614B0
25.0,56.0,-26.0,#760064
25.0,58.0,-68.0,#4B09A6
25.0,58.0,-2.0,#820040
25.0,60.0,30.0,#8A0013
25.0,68.0,-38.0,#7D0076
25.0,74.0,-64.0,#6E00A0
25.0,74.0,-44.0,#810080
25.0,74.0,26.0,#98001A
25.0,76.0,-38.0,#870076
25.0,78.0,-32.0,#8D006D
25.0,82.0,-64.0,#7A00A0
25.0,86.0,-92.0,#5300CE
25.0,86.0,-72.0,#7600AD
25.0,90.0,-22.0,#9F005F
25.0,94.0,-92.0,#6500CE
25.0,94.0,-54.0,#920090
25.0,96.0,-112.0,#2500F1
25.0,100.0,-42.0,#A1007D
25.0,102.0,-114.0,#3700F4
25.0,104.0,-120.0,#1300FF
25.0,110.0,-122.0,#2E00FF
25.0,114.0,-70.0,#9F00AA
25.0,126.0,-108.0,#8300EA
26.0,-108.0,20.0,#00541B
26.0,-102.0,16.0,#005422
26.0,-100.0,22.0,#005318
26.0,-94.0,16.0,#005322
26.0,-92.0,22.0,#005218
26.0,-88.0,28.0,#00520B
26.0,-86.0,16.0,#005223
26.0,-84.0,22.0,#005118
26.0,-82.0,4.0,#005236
26.0,-80.0,10.0,#00512D
26.0,-78.0,16.0,#005123
26.0,-76.0,2.0,#005139
26.0,-74.0,8.0,#005130
26.0,-72.0,-4.0,#005142
26.0,-64.0,-4.0,#005042
26.0,-60.0,2.0,#004F39
26.0,-54.0,-28.0,#005067
26.0,-54.0,-20.0,#004F5B
26.0,-54.0,-2.0,#004E3F
26.0,-52.0,4.0,#004D36
26.0,-52.0,28.0,#004D0C
26.0,-50.0,42.0,#004C00
26.0,-48.0,-34.0,#004F71
26.0,-46.0,22.0,#004C19
26.0,-44.0,4.0,#004C36
26.0,-44.0,44.0,#004B00
26.0,-38.0,-2.0,#004B40
26.0,-38.0,30.0,#004A08
26.0,-36.0,-34.0,#004D71
26.0,-36.0,4.0,#004A37
26.0,-32.0,-6.0,#004946
26.0,-30.0,-36.0,#004B74
26.0,-30.0,0.0,#00493D
26.0,-28.0,14.0,#064727
26.0,-26.0,-24.0,#004962
26.0,-24.0,-40.0,#004A7B
26.0,-24.0,-18.0,#004858
26.0,-22.0,-34.0,#004971
26.0,-20.0,-28.0,#004868
26.0,-18.0,-44.0,#004981
26.0,-18.0,-22.0,#00465F
26.0,-16.0,-38.0,#004777
26.0,-14.0,-32.0,#00466E
26.0,-12.0,-48.0,#004787
26.0,-6.0,-30.0,#00436B
26.0,-2.0,-38.0,#004278
26.0,-2.0,-24.0,#154062
26.0,-2.0,44.0,#4A3D00
26.0,0.0,-62.0,#00459E
26.0,2.0,12.0,#473C2B
26.0,6.0,-66.0,#0043A5
26.0,6.0,-2.0,#453B41
26.0,8.0,-14.0,#3F3A53
26.0,8.0,32.0,#543809
26.0,10.0,-30.0,#2D3B6B
26.0,10.0,-8.0,#47394A
26.0,10.0,14.0,#523729
26.0,12.0,-68.0,#0040A8
26.0,12.0,8.0,#533732
26.0,14.0,-54.0,#003C91
26.0,14.0,-18.0,#453759
26.0,14.0,20.0,#593520
26.0,16.0,-4.0,#523544
26.0,18.0,-72.0,#003EAF
26.0,22.0,16.0,#622F26
26.0,24.0,-68.0,#0039A8
26.0,26.0,-62.0,#00369E
26.0,26.0,-22.0,#542F5F
26.0,30.0,-2.0,#652941
26.0,30.0,26.0,#6D2717
26.0,30.0,44.0,#6F2600
26.0,32.0,-64.0,#0032A2
26.0,36.0,-82.0,#0034C0
26.0,38.0,-68.0,#002EA8
26.0,42.0,28.0,#7A1615
26.0,44.0,-72.0,#0B29AF
26.0,44.0,-32.0,#651C6F
26.0,44.0,-4.0,#751545
26.0,46.0,-26.0,#6C1666
26.0,46.0,2.0,#790F3C
26.0,48.0,-60.0,#481F9B
26.0,50.0,-74.0,#2422B2
26.0,50.0,-36.0,#6A1075
26.0,50.0,-6.0,#7B0348
26.0,52.0,0.0,#7F003F
26.0,54.0,-84.0,#0021C3
26.0,60.0,-94.0,#001CD4
26.0,60.0,-20.0,#81005D
26.0,64.0,-74.0,#4E00B3
26.0,66.0,-68.0,#5D00A9
26.0,68.0,-92.0,#1201D1
26.0,70.0,-4.0,#920046
26.0,74.0,-102.0,#0000E2
26.0,74.0,-94.0,#2A00D4
26.0,74.0,-86.0,#4900C7
26.0,74.0,32.0,#9C0014
26.0,80.0,-88.0,#5200CA
26.0,80.0,-50.0,#87008C
26.0,84.0,-38.0,#940079
26.0,86.0,-106.0,#1B00E9
26.0,86.0,-98.0,#4600DB
26.0,86.0,-54.0,#8B0092
26.0,88.0,-48.0,#920089
26.0,90.0,-62.0,#8A009F
26.0,92.0,-100.0,#5000DF
26.0,92.0,-68.0,#8700A9
26.0,94.0,-86.0,#7300C7
26.0,98.0,-74.0,#8900B3
26.0,98.0,-66.0,#9100A6
26.0,104.0,-72.0,#9300B0
26.0,106.0,-78.0,#9000BA
26.0,106.0,-66.0,#9B00A6
26.0,108.0,-60.0,#A3009C
26.0,110.0,-108.0,#6700ED
26.0,116.0,-106.0,#7800E9
26.0,122.0,-94.0,#9500D5
27.0,-110.0,6.0,#005735
27.0,-104.0,0.0,#00573E
27.0,-102.0,6.0,#005635
27.0,-98.0,-6.0,#005648
27.0,-96.0,0.0,#00563E
27.0,-92.0,-12.0,#005651
27.0,-86.0,-16.0,#005657
27.0,-78.0,-20.0,#00555D
27.0,-72.0,-24.0,#005564
27.0,-70.0,-18.0,#00545A
27.0,-70.0,2.0,#00533B
27.0,-66.0,-26.0,#005467
27.0,-64.0,-20.0,#00535D
27.0,-60.0,-30.0,#00536D
27.0,-54.0,-34.0,#005373
27.0,-38.0,-12.0,#004E51
27.0,-26.0,6.0,#004936
27.0,-20.0,24.0,#2B4719
27.0,-18.0,30.0,#32460D
27.0,-10.0,-20.0,#00465E
27.0,-6.0,-60.0,#00499D
27.0,-6.0,-44.0,#004784
27.0,2.0,26.0,#4E3E17
27.0,8.0,-60.0,#00439E
27.0,10.0,2.0,#503A3D
27.0,16.0,30.0,#603511
27.0,18.0,6.0,#5C3537
27.0,20.0,-52.0,#003B91
27.0,24.0,4.0,#63303B
27.0,28.0,32.0,#6E2B0E
27.0,30.0,-80.0,#003ABF
27.0,32.0,-12.0,#652A53
27.0,34.0,-52.0,#3C3091
27.0,34.0,-28.0,#5D2B6B
27.0,36.0,-38.0,#562A7B
27.0,36.0,36.0,#772207
27.0,38.0,6.0,#742138
27.0,38.0,14.0,#76202C
27.0,42.0,34.0,#7E180D
27.0,44.0,-66.0,#3229A8
27.0,58.0,10.0,#8B0033
27.0,60.0,-14.0,#860057
27.0,60.0,24.0,#90001F
27.0,60.0,46.0,#920000
27.0,62.0,-30.0,#81006F
27.0,62.0,-8.0,#8B004E
27.0,66.0,20.0,#950026
27.0,76.0,-14.0,#980057
27.0,86.0,-2.0,#A70046
27.0,92.0,-76.0,#8100B9
27.0,96.0,-30.0,#A80070
27.0,100.0,-96.0,#6F00DB
27.0,100.0,-88.0,#7D00CD
27.0,100.0,-80.0,#8800C0
27.0,100.0,-50.0,#A3008F
27.0,106.0,-86.0,#8A00CA
27.0,106.0,-54.0,#A70096
27.0,108.0,-92.0,#8400D4
28.0,-112.0,28.0,#00590F
28.0,-104.0,30.0,#00590A
28.0,-98.0,32.0,#005804
28.0,-90.0,10.0,#005831
28.0,-78.0,32.0,#005605
28.0,-72.0,30.0,#00550B
28.0,-64.0,12.0,#00542E
28.0,-60.0,18.0,#005324
28.0,-60.0,26.0,#005315
28.0,-48.0,-26.0,#005369
28.0,-42.0,16.0,#005028
28.0,-40.0,-26.0,#005269
28.0,-40.0,-18.0,#00515D
28.0,-40.0,38.0,#004F00
28.0,-36.0,18.0,#004E25
28.0,-28.0,34.0,#214C04
28.0,-20.0,36.0,#324900
28.0,-12.0,-58.0,#004D9D
28.0,-12.0,-10.0,#1C4851
28.0,-12.0,-2.0,#294745
28.0,-12.0,36.0,#3F4601
28.0,-6.0,0.0,#384542
28.0,-4.0,-54.0,#004A96
28.0,2.0,-12.0,#3B4254
28.0,2.0,32.0,#52400D
28.0,8.0,-54.0,#004497
28.0,14.0,44.0,#623900
28.0,20.0,-60.0,#003EA0
28.0,20.0,46.0,#693400
28.0,22.0,-46.0,#2E3A8A
28.0,24.0,-78.0,#0040BE
28.0,28.0,-42.0,#453583
28.0,30.0,-36.0,#51327A
28.0,32.0,10.0,#712B34
28.0,34.0,-46.0,#4A318A
28.0,36.0,46.0,#7B2400
28.0,38.0,-62.0,#3031A4
28.0,40.0,-56.0,#452D9A
28.0,42.0,20.0,#7F1C26
28.0,44.0,-14.0,#761D58
28.0,48.0,-92.0,#0031D6
28.0,48.0,-46.0,#631F8A
28.0,48.0,8.0,#831038
28.0,48.0,48.0,#880B00
28.0,50.0,22.0,#880623
28.0,54.0,-50.0,#681491
28.0,60.0,-52.0,#6F0094
28.0,62.0,-100.0,#0022E4
28.0,62.0,-82.0,#3A14C6
28.0,64.0,-46.0,#7A008B
28.0,66.0,-54.0,#750097
28.0,66.0,6.0,#96003C
28.0,68.0,-26.0,#8D006B
28.0,68.0,12.0,#990033
28.0,70.0,-48.0,#81008E
28.0,72.0,-34.0,#8D0078
28.0,74.0,40.0,#A30009
28.0,76.0,-108.0,#0000F2
28.0,78.0,20.0,#A50029
28.0,82.0,-44.0,#930088
28.0,82.0,14.0,#A80032
28.0,88.0,-112.0,#0000FA
28.0,88.0,-10.0,#AA0054
28.0,92.0,-106.0,#4400EF
28.0,100.0,-58.0,#A0009E
28.0,106.0,-46.0,#AF008B
28.0,112.0,-76.0,#A100BC
28.0,116.0,-98.0,#8C00E2
28.0,118.0,-84.0,#A100CA
28.0,122.0,-114.0,#7B00FD
28.0,122.0,-104.0,#8D00EC
29.0,-56.0,-12.0,#005756
29.0,-50.0,-16.0,#00565C
29.0,-44.0,-10.0,#005453
29.0,-42.0,-42.0,#005685
29.0,-36.0,-46.0,#00558C
29.0,-32.0,-26.0,#00526C
29.0,-32.0,-18.0,#00515F
29.0,-30.0,-48.0,#00548F
29.0,-30.0,-12.0,#005056
29.0,-24.0,-52.0,#005396
29.0,-20.0,6.0,#214C3B
29.0,-18.0,-56.0,#00519C
29.0,-8.0,-38.0,#004B7F
29.0,10.0,-48.0,#00448F
29.0,16.0,-44.0,#224089
29.0,18.0,-38.0,#383E80
29.0,28.0,-30.0,#573573
29.0,34.0,20.0,#782A27
29.0,36.0,-18.0,#6C2C61
29.0,42.0,-88.0,#0037D2
29.0,48.0,-54.0,#5B249A
29.0,50.0,34.0,#8C0A12
29.0,54.0,-94.0,#002DDD
29.0,60.0,-60.0,#680CA4
29.0,60.0,-40.0,#7D0084
29.0,62.0,36.0,#990011
29.0,66.0,48.0,#9E0000
29.0,68.0,-102.0,#0019EB
29.0,68.0,-60.0,#7500A4
29.0,70.0,-82.0,#5400C8
29.0,70.0,-74.0,#6400BB
29.0,76.0,-56.0,#85009D
29.0,76.0,-8.0,#A00053
29.0,78.0,-70.0,#7800B4
29.0,82.0,-110.0,#0000F9
29.0,82.0,-58.0,#8B00A1
29.0,82.0,-24.0,#A1006B
29.0,82.0,26.0,#AD0023
29.0,86.0,20.0,#B1002C
29.0,88.0,-42.0,#9F0087
29.0,88.0,-30.0,#A50075
29.0,88.0,6.0,#B1003F
29.0,92.0,-16.0,#AF0060
29.0,94.0,-36.0,#A9007E
29.0,98.0,-24.0,#B3006C
29.0,100.0,-108.0,#5A00F6
29.0,102.0,-102.0,#6E00EB
29.0,102.0,-36.0,#B3007E
29.0,118.0,-74.0,#AE00BC
29.0,124.0,-86.0,#AB00D0
30.0,-126.0,16.0,#00602B
30.0,-122.0,10.0,#006035
30.0,-118.0,2.0,#006042
30.0,-118.0,16.0,#00602B
30.0,-116.0,8.0,#006038
30.0,-112.0,-2.0,#006048
30.0,-112.0,14.0,#005F2E
30.0,-106.0,-6.0,#005F4E
30.0,-106.0,10.0,#005F35
30.0,-88.0,-2.0,#005D48
30.0,-82.0,-6.0,#005D4F
30.0,-78.0,24.0,#005B1D
30.0,-76.0,-10.0,#005C55
30.0,-72.0,14.0,#005B2F
30.0,-72.0,22.0,#005A21
30.0,-68.0,-8.0,#005B52
30.0,-62.0,-10.0,#005A55
30.0,-56.0,32.0,#00570C
30.0,-52.0,14.0,#00572F
30.0,-52.0,22.0,#005722
30.0,-50.0,-40.0,#005A85
30.0,-50.0,-10.0,#005855
30.0,-48.0,34.0,#005607
30.0,-46.0,10.0,#005636
30.0,-34.0,12.0,#005333
30.0,-30.0,24.0,#1A511F
30.0,-26.0,-30.0,#005375
30.0,-18.0,18.0,#334D2A
30.0,-6.0,34.0,#4C480C
30.0,-4.0,-12.0,#334959
30.0,-4.0,16.0,#4A482E
30.0,0.0,20.0,#514627
30.0,2.0,-54.0,#004B9C
30.0,4.0,-48.0,#004A92
30.0,4.0,-40.0,#004885
30.0,4.0,4.0,#4F4441
30.0,6.0,-26.0,#34466F
30.0,6.0,10.0,#554337
30.0,6.0,38.0,#5D4203
30.0,6.0,46.0,#5E4200
30.0,8.0,-20.0,#424466
30.0,10.0,-42.0,#114688
30.0,14.0,-60.0,#0046A6
30.0,18.0,-32.0,#453F79
30.0,20.0,40.0,#6E3901
30.0,24.0,-36.0,#4B3C7F
30.0,26.0,-14.0,#64375D
30.0,26.0,-6.0,#693651
30.0,26.0,50.0,#763400
30.0,32.0,-70.0,#003CB7
30.0,36.0,-4.0,#762C4E
30.0,38.0,-74.0,#0038BD
30.0,42.0,-82.0,#0037CB
30.0,44.0,-40.0,#682986
30.0,48.0,14.0,#8A1733
30.0,50.0,-80.0,#142EC8
30.0,56.0,-30.0,#810B76
30.0,56.0,16.0,#930031
30.0,56.0,32.0,#950019
30.0,56.0,40.0,#96000A
30.0,64.0,42.0,#9F0007
30.0,66.0,-20.0,#930067
30.0,68.0,26.0,#A20023
30.0,68.0,34.0,#A20017
30.0,74.0,-24.0,#9B006E
30.0,74.0,14.0,#A60035
30.0,76.0,-78.0,#6B00C5
30.0,76.0,6.0,#A70041
30.0,78.0,-98.0,#3C00E7
30.0,78.0,-64.0,#8200AD
30.0,82.0,4.0,#AD0044
30.0,84.0,-68.0,#8700B4
30.0,86.0,-18.0,#AB0065
30.0,90.0,-94.0,#6900E0
30.0,110.0,-98.0,#8800E7
30.0,112.0,-64.0,#B100AE
31.0,-112.0,38.0,#006100
31.0,-104.0,38.0,#006000
31.0,-96.0,38.0,#006000
31.0,-90.0,42.0,#005F00
31.0,-86.0,36.0,#005F01
31.0,-82.0,42.0,#005E00
31.0,-74.0,42.0,#005D00
31.0,-70.0,36.0,#005C02
31.0,-68.0,44.0,#005C00
31.0,-66.0,30.0,#005C13
31.0,-64.0,38.0,#005B00
31.0,-62.0,6.0,#005C3E
31.0,-60.0,44.0,#005B00
31.0,-58.0,-4.0,#005C4E
31.0,-56.0,2.0,#005B45
31.0,-56.0,38.0,#005A00
31.0,-54.0,8.0,#005A3B
31.0,-50.0,-4.0,#005A4E
31.0,-48.0,2.0,#005945
31.0,-46.0,26.0,#00581D
31.0,-42.0,-4.0,#00584E
31.0,-40.0,2.0,#005745
31.0,-38.0,26.0,#00561D
31.0,-38.0,46.0,#105600
31.0,-34.0,40.0,#1B5500
31.0,-32.0,48.0,#255400
31.0,-28.0,42.0,#2C5300
31.0,-26.0,-2.0,#00534B
31.0,-24.0,28.0,#2F521A
31.0,-24.0,48.0,#355100
31.0,-22.0,-12.0,#00535B
31.0,-20.0,-6.0,#0A5252
31.0,-20.0,42.0,#3B5000
31.0,-18.0,0.0,#235148
31.0,-16.0,-50.0,#005498
31.0,-16.0,-16.0,#005161
31.0,-16.0,48.0,#434E00
31.0,-14.0,6.0,#344F3F
31.0,-12.0,-44.0,#00528E
31.0,-12.0,20.0,#414D29
31.0,-12.0,28.0,#444D1B
31.0,-10.0,44.0,#4B4C00
31.0,-8.0,50.0,#4F4B00
31.0,-6.0,-26.0,#064E71
31.0,-6.0,-6.0,#384C52
31.0,-4.0,-20.0,#274C68
31.0,-4.0,40.0,#534900
31.0,-2.0,-2.0,#444A4C
31.0,0.0,-68.0,#0051B6
31.0,0.0,-30.0,#194B78
31.0,2.0,-2.0,#4B484C
31.0,6.0,-72.0,#004FBD
31.0,6.0,-34.0,#25497E
31.0,6.0,16.0,#5A4530
31.0,8.0,22.0,#5F4427
31.0,10.0,52.0,#664200
31.0,12.0,-74.0,#004CC0
31.0,14.0,-10.0,#584259
31.0,16.0,-26.0,#4C4272
31.0,16.0,50.0,#6D3E00
31.0,18.0,-78.0,#004AC7
31.0,18.0,16.0,#6A3D31
31.0,18.0,24.0,#6C3D24
31.0,20.0,-20.0,#593F68
31.0,20.0,-12.0,#5F3E5C
31.0,22.0,30.0,#723A1A
31.0,24.0,22.0,#733828
31.0,28.0,-54.0,#333E9F
31.0,34.0,-58.0,#3A3AA5
31.0,34.0,2.0,#793047
31.0,34.0,26.0,#7F2F22
31.0,36.0,-88.0,#0040D8
31.0,42.0,44.0,#8A2300
31.0,42.0,52.0,#8B2300
31.0,46.0,28.0,#8D1D20
31.0,48.0,-20.0,#802069
31.0,50.0,-28.0,#7E1F76
31.0,50.0,-14.0,#861B60
31.0,52.0,-68.0,#5029B6
31.0,54.0,-62.0,#5F23AC
31.0,54.0,-22.0,#86136C
31.0,54.0,6.0,#920942
31.0,54.0,46.0,#970200
31.0,56.0,-100.0,#0031ED
31.0,56.0,-76.0,#4626C4
31.0,56.0,52.0,#9A0000
31.0,58.0,-70.0,#591FBA
31.0,60.0,4.0,#980045
31.0,66.0,0.0,#9D004B
31.0,74.0,-40.0,#950089
31.0,76.0,48.0,#AF0000
31.0,78.0,-34.0,#9D0080
31.0,80.0,36.0,#B20018
31.0,82.0,-82.0,#7300CE
31.0,84.0,-92.0,#6400E0
31.0,88.0,-84.0,#7B00D2
31.0,88.0,12.0,#B8003B
31.0,90.0,-52.0,#A1009D
31.0,94.0,-4.0,#BB0053
31.0,96.0,-92.0,#7C00E0
31.0,96.0,-70.0,#9900BA
31.0,98.0,-44.0,#B00090
31.0,112.0,-104.0,#8500F5
31.0,126.0,-98.0,#A600EB
32.0,-112.0,-8.0,#006556
32.0,-104.0,-12.0,#00655D
32.0,-98.0,-16.0,#006563
32.0,-96.0,-10.0,#006459
32.0,-90.0,-20.0,#006469
32.0,-82.0,-24.0,#006370
32.0,-82.0,-16.0,#006363
32.0,-78.0,4.0,#006143
32.0,-76.0,-28.0,#006376
32.0,-70.0,-30.0,#00627A
32.0,-68.0,8.0,#005F3D
32.0,-64.0,-34.0,#006180
32.0,-58.0,-38.0,#006186
32.0,-58.0,-22.0,#005F6D
32.0,-50.0,-34.0,#005F80
32.0,-44.0,-22.0,#005C6D
32.0,-40.0,-32.0,#005C7D
32.0,-34.0,-34.0,#005B80
32.0,-32.0,0.0,#00584A
32.0,-30.0,6.0,#005741
32.0,-28.0,-38.0,#005987
32.0,-24.0,12.0,#245538
32.0,-24.0,20.0,#2C542B
32.0,-22.0,-42.0,#00588D
32.0,-22.0,-20.0,#00566A
32.0,-20.0,-36.0,#005784
32.0,-18.0,-30.0,#00557A
32.0,-16.0,-24.0,#005470
32.0,-14.0,-38.0,#005587
32.0,-12.0,-32.0,#00537D
32.0,-12.0,12.0,#3F5038
32.0,-10.0,-64.0,#0057B2
32.0,-6.0,6.0,#454E42
32.0,-2.0,-60.0,#0053AB
32.0,-2.0,-44.0,#005091
32.0,-2.0,26.0,#554B21
32.0,0.0,8.0,#504B3F
32.0,6.0,-12.0,#4B495E
32.0,10.0,8.0,#5F453F
32.0,12.0,-16.0,#524664
32.0,14.0,-2.0,#5F434F
32.0,20.0,-6.0,#654055
32.0,20.0,10.0,#6D3F3C
32.0,22.0,0.0,#6B3E4C
32.0,26.0,-68.0,#0045B9
32.0,26.0,44.0,#7B3800
32.0,28.0,-62.0,#0F42AF
32.0,32.0,40.0,#823308
32.0,34.0,-80.0,#0042CD
32.0,40.0,-68.0,#3039B9
32.0,40.0,-46.0,#603495
32.0,40.0,-10.0,#7E2D5C
32.0,42.0,-32.0,#722E7E
32.0,42.0,-24.0,#782D72
32.0,46.0,-72.0,#3734C0
32.0,48.0,54.0,#951B00
32.0,54.0,-40.0,#7C1D8B
32.0,56.0,-84.0,#2B2CD4
32.0,56.0,-10.0,#910C5C
32.0,58.0,-4.0,#960053
32.0,62.0,-88.0,#3224DB
32.0,62.0,54.0,#A40000
32.0,66.0,-38.0,#8E0088
32.0,68.0,-90.0,#4118DF
32.0,68.0,-68.0,#7300B9
32.0,70.0,-108.0,#0022FE
32.0,74.0,-92.0,#4D00E2
32.0,74.0,54.0,#B00000
32.0,76.0,-86.0,#6200D8
32.0,76.0,28.0,#B10025
32.0,80.0,-16.0,#AB0066
32.0,84.0,-100.0,#5200F0
32.0,84.0,-50.0,#9D009C
32.0,90.0,-70.0,#9400BD
32.0,90.0,-24.0,#B30073
32.0,96.0,-112.0,#4D00FF
32.0,96.0,-76.0,#9600C7
32.0,100.0,-16.0,#C20067
32.0,102.0,-66.0,#A800B7
32.0,104.0,-82.0,#9B00D2
32.0,104.0,-74.0,#A400C4
32.0,104.0,-30.0,#C1007D
32.0,108.0,-110.0,#7400FF
32.0,108.0,-40.0,#C1008D
32.0,110.0,-88.0,#9D00DC
32.0,114.0,-58.0,#BE00AA
32.0,122.0,-80.0,#B700CF
33.0,-128.0,8.0,#00693F
33.0,-128.0,24.0,#006823
33.0,-128.0,32.0,#006811
33.0,-122.0,34.0,#00680B
33.0,-120.0,26.0,#00681F
33.0,-116.0,32.0,#006711
33.0,-112.0,22.0,#006727
33.0,-108.0,28.0,#00671B
33.0,-106.0,2.0,#006749
33.0,-104.0,16.0,#006632
33.0,-104.0,46.0,#006600
33.0,-100.0,-2.0,#00674F
33.0,-100.0,22.0,#006627
33.0,-98.0,4.0,#006645
33.0,-98.0,44.0,#006500
33.0,-96.0,10.0,#00663C
33.0,-92.0,16.0,#006532
33.0,-92.0,24.0,#006523
33.0,-92.0,32.0,#006512
33.0,-90.0,48.0,#006400
33.0,-88.0,6.0,#006542
33.0,-86.0,-10.0,#00665C
33.0,-84.0,12.0,#006439
33.0,-84.0,20.0,#00642B
33.0,-84.0,28.0,#00641C
33.0,-82.0,48.0,#006300
33.0,-76.0,-2.0,#00644F
33.0,-74.0,-18.0,#006469
33.0,-70.0,50.0,#006200
33.0,-68.0,-22.0,#00646F
33.0,-66.0,-16.0,#006366
33.0,-64.0,-2.0,#00624F
33.0,-64.0,22.0,#006128
33.0,-58.0,50.0,#005F00
33.0,-56.0,-28.0,#006279
33.0,-52.0,44.0,#005E00
33.0,-50.0,50.0,#005E00
33.0,-46.0,40.0,#005D00
33.0,-44.0,46.0,#005C00
33.0,-42.0,52.0,#065C00
33.0,-38.0,-10.0,#005C5C
33.0,-34.0,32.0,#1C5A16
33.0,-20.0,54.0,#435500
33.0,-8.0,-56.0,#0057A7
33.0,-6.0,-50.0,#00559D
33.0,-2.0,52.0,#5C4D00
33.0,2.0,-18.0,#3F4E6A
33.0,4.0,54.0,#644A00
33.0,6.0,-58.0,#0051AB
33.0,6.0,28.0,#634921
33.0,8.0,-2.0,#594951
33.0,10.0,-66.0,#0050B8
33.0,12.0,-32.0,#404A80
33.0,14.0,-54.0,#004CA4
33.0,16.0,34.0,#714316
33.0,18.0,-64.0,#004BB5
33.0,18.0,56.0,#764100
33.0,20.0,-50.0,#2A489E
33.0,26.0,-82.0,#004AD3
33.0,26.0,56.0,#7F3B00
33.0,28.0,-76.0,#0047C9
33.0,28.0,-46.0,#4B4197
33.0,28.0,12.0,#7A3A3C
33.0,28.0,34.0,#7F3918
33.0,30.0,-18.0,#6E3B6A
33.0,32.0,54.0,#863500
33.0,34.0,-50.0,#513D9E
33.0,34.0,32.0,#86331C
33.0,36.0,-28.0,#6F377A
33.0,38.0,-38.0,#69378A
33.0,38.0,16.0,#873036
33.0,40.0,-52.0,#5A38A1
33.0,40.0,6.0,#872E46
33.0,40.0,30.0,#8C2C20
33.0,40.0,38.0,#8D2C11
33.0,42.0,-2.0,#862C52
33.0,44.0,-62.0,#5036B2
33.0,46.0,4.0,#8D2649
33.0,48.0,-34.0,#7C2984
33.0,48.0,-6.0,#8C2458
33.0,48.0,40.0,#971F0F
33.0,52.0,0.0,#931A4F
33.0,56.0,-46.0,#7D1F98
33.0,62.0,-78.0,#5721CD
33.0,62.0,-26.0,#940078
33.0,64.0,-6.0,#9F0059
33.0,64.0,10.0,#A40041
